cluster,stId,name,entities_found,entities_tot,FDR_wholeproteome,K_network_annotated,N_network,p_network_raw,FDR_network
1,R-HSA-8856688,Golgi-to-ER retrograde transport,1,148,0.7065202424546859,31,1800,0.9040763908346396,0.9998152877471925
1,R-HSA-8980692,RHOA GTPase cycle,1,154,0.720816079211227,36,1800,0.9345384859856317,0.9998152877471925
1,R-HSA-381119,Unfolded Protein Response (UPR),1,156,0.7254260346426891,20,1800,0.7785458808898092,0.9753449785591777
1,R-HSA-9013148,CDC42 GTPase cycle,1,159,0.7321996739862707,40,1800,0.9518182860602046,0.9998152877471925
1,R-HSA-1266738,Developmental Biology,15,2061,0.7350796184892324,252,1800,0.8340267160518919,0.9913828291253998
1,R-HSA-453279,Mitotic G1 phase and G1/S transition,1,164,0.7431224311478253,30,1800,0.8964726901081171,0.9998152877471925
1,R-HSA-199977,ER to Golgi Anterograde Transport,1,165,0.7452533251352642,38,1800,0.9438340137347545,0.9998152877471925
1,R-HSA-9679191,Potential therapeutics for SARS,1,168,0.7515413051747875,25,1800,0.8485006031982357,0.9913828291253998
1,R-HSA-8953897,Cellular responses to stimuli,8,1166,0.752815382440485,220,1800,0.9940500439101569,0.9998152877471925
1,R-HSA-446652,Interleukin-1 family signaling,1,170,0.7556474597192777,18,1800,0.7423095845892007,0.9620161570394526
1,R-HSA-6798695,Neutrophil degranulation,3,478,0.7575486416687822,81,1800,0.9419142144119396,0.9998152877471925
1,R-HSA-69306,DNA Replication,1,171,0.757675207155167,32,1800,0.9111256102758476,0.9998152877471925
1,R-HSA-73887,Death Receptor Signaling,1,172,0.7596862519702767,25,1800,0.8485006031982357,0.9913828291253998
1,R-HSA-1989781,PPARA activates gene expression,1,173,0.7616807307186505,10,1800,0.5283809118153424,0.8541211155151235
1,R-HSA-400206,Regulation of lipid metabolism by PPARalpha,1,175,0.7656205307002147,10,1800,0.5283809118153424,0.8541211155151235
1,R-HSA-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,1,189,0.7914466408704777,58,1800,0.987977379746572,0.9998152877471925
1,R-HSA-9013149,RAC1 GTPase cycle,1,191,0.7948977686394287,45,1800,0.9671859544037937,0.9998152877471925
1,R-HSA-983231,Factors involved in megakaryocyte development and platelet production,1,194,0.7999684562313989,40,1800,0.9518182860602046,0.9998152877471925
1,R-HSA-1428517,Aerobic respiration and respiratory electron transport,2,361,0.8006969332430331,25,1800,0.5493675293186888,0.8785984245486832
1,R-HSA-9694516,SARS-CoV-2 Infection,2,367,0.8081069992147872,61,1800,0.9435567630282372,0.9998152877471925
1,R-HSA-201681,TCF dependent signaling in response to WNT,1,204,0.8159888458759238,37,1800,0.9393627472225182,0.9998152877471925
1,R-HSA-983712,Ion channel transport,1,207,0.8205417442207796,14,1800,0.6512634679399638,0.9121733665867195
1,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,1,211,0.8264387905056851,15,1800,0.6766474260406384,0.9275622770344314
1,R-HSA-948021,Transport to the Golgi and subsequent modification,1,220,0.8390132287091607,38,1800,0.9438340137347545,0.9998152877471925
1,R-HSA-376176,Signaling by ROBO receptors,1,222,0.8416823364897835,68,1800,0.9944759218444169,0.9998152877471925
1,R-HSA-422475,Axon guidance,3,566,0.8491604948121771,137,1800,0.9982115396154694,0.9998152877471925
1,R-HSA-162582,Signal Transduction,21,3056,0.8511934702062518,414,1800,0.9820188667973246,0.9998152877471925
1,R-HSA-9679506,SARS-CoV Infections,3,580,0.8605930281319326,92,1800,0.9692281079266865,0.9998152877471925
1,R-HSA-8878171,Transcriptional regulation by RUNX1,1,246,0.8704823919456691,42,1800,0.9586750414837587,0.9998152877471925
1,R-HSA-9675108,Nervous system development,3,603,0.8777439412298945,144,1800,0.998883181289118,0.9998152877471925
1,R-HSA-5688426,Deubiquitination,1,275,0.8984249959125766,54,1800,0.9836118138946566,0.9998152877471925
1,R-HSA-1643685,Disease,20,3093,0.9100994458935504,434,1800,0.9957039083218584,0.9998152877471925
1,R-HSA-392499,Metabolism of proteins,15,2427,0.9135890450296752,314,1800,0.9793752621796706,0.9998152877471925
1,R-HSA-5673001,RAF/MAP kinase cascade,1,309,0.9236509317692004,60,1800,0.9897053215586092,0.9998152877471925
1,R-HSA-913531,Interferon Signaling,2,507,0.9239663683035176,89,1800,0.9911662766877315,0.9998152877471925
1,R-HSA-5684996,MAPK1/MAPK3 signaling,1,316,0.928014506655504,61,1800,0.9904744642007821,0.9998152877471925
1,R-HSA-168256,Immune System,19,3033,0.9296404025978512,356,1800,0.9543709467998255,0.9998152877471925
1,R-HSA-195721,Signaling by WNT,1,320,0.9303958810388973,46,1800,0.9696166244479572,0.9998152877471925
1,R-HSA-8957322,Metabolism of steroids,1,339,0.9406819187599332,12,1800,0.594414447159939,0.884755497257863
1,R-HSA-5683057,MAPK family signaling cascades,1,367,0.953151940849154,72,1800,0.995958002388634,0.9998152877471925
1,R-HSA-425407,SLC-mediated transmembrane transport,1,416,0.9690337246104108,21,1800,0.7947194963304411,0.9819684735480245
1,R-HSA-449147,Signaling by Interleukins,2,646,0.9714590220051756,71,1800,0.9704163976654696,0.9998152877471925
1,R-HSA-446203,Asparagine N-linked glycosylation,1,438,0.974297213775709,49,1800,0.9758873018590389,0.9998152877471925
1,R-HSA-112316,Neuronal System,1,489,0.9833280958946048,48,1800,0.9739547181609347,0.9998152877471925
1,R-HSA-382551,Transport of small molecules,3,999,0.9902464579912073,79,1800,0.9350133017204878,0.9998152877471925
1,R-HSA-1280215,Cytokine Signaling in Immune system,4,1193,0.9904044380690936,154,1800,0.9973712407571835,0.9998152877471925
1,R-HSA-168249,Innate Immune System,4,1387,0.9973656305848908,158,1800,0.9979548117113862,0.9998152877471925
1,R-HSA-388396,GPCR downstream signalling,1,795,0.9987947406356514,43,1800,0.9617309257881451,0.9998152877471925
1,R-HSA-109582,Hemostasis,1,821,0.9990381618664698,111,1800,0.9998152877471924,0.9998152877471925
1,R-HSA-372790,Signaling by GPCR,1,878,0.9994142342951412,44,1800,0.9645624452232853,0.9998152877471925
1,R-HSA-556833,Metabolism of lipids,1,1502,0.9999977288122752,59,1800,0.9888745902132456,0.9998152877471925
1,R-HSA-1430728,Metabolism,5,3781,0.9999999999533864,198,1800,0.9993386501951655,0.9998152877471925
8,R-HSA-9770562,mRNA Polyadenylation,8,139,0.0025526483848761,61,1800,0.02276395919657061,0.7578095245398667
8,R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,11,317,0.0025526483848761,114,1800,0.0630806123542888,0.7633192785838091
8,R-HSA-72187,mRNA 3'-end processing,8,164,0.0029125318542213,68,1800,0.04074168703178961,0.7578095245398667
8,R-HSA-8953854,Metabolism of RNA,17,863,0.00716993945238,234,1800,0.19438635159266218,0.7633192785838091
8,R-HSA-9764790,Positive Regulation of CDH1 Gene Transcription,3,13,0.0119774952029417,4,1800,0.0007398319769199542,0.2112220294106469
8,R-HSA-9012999,RHO GTPase cycle,11,460,0.0236708110944547,124,1800,0.10160871906587801,0.7633192785838091
8,R-HSA-77595,Processing of Intronless Pre-mRNAs,3,21,0.0299487672282356,8,1800,0.008713283749649341,0.7578095245398667
8,R-HSA-113510,E2F mediated regulation of DNA replication,3,24,0.0299487672282356,4,1800,0.0007398319769199542,0.2112220294106469
